cpu_usage,memory_usage,disk_usage,network_latency,restart_count,probe_failures,node_cpu_pressure,node_memory_pressure,pod_age_minutes,failure_label
68.59,34.47,22.86,259.29,0,0,0,1,1771,0
76.88,80.8,71.32,200.71,5,4,1,1,1725,1
1.69,50.23,98.05,336.98,2,0,0,0,1082,0
32.25,34.97,62.07,144.06,0,0,0,0,1071,0
82.91,94.82,91.07,454.09,7,3,1,1,983,1
22.93,57.26,88.33,41.99,2,0,0,0,252,0
76.19,84.63,21.36,489.68,3,2,1,1,271,1
76.87,75.52,6.71,67.41,5,2,1,1,1662,1
85.3,89.32,29.72,483.44,6,4,1,0,1209,1
77.06,4.16,70.93,108.03,0,1,0,1,46,0
5.23,55.23,14.04,67.77,0,1,0,0,1982,0
16.03,22.78,76.79,384.18,0,1,0,0,493,0
88.35,4.33,5.09,97.01,0,1,0,0,73,0
86.34,98.97,5.18,96.39,2,2,0,1,955,1
54.02,24.84,19.33,4.17,1,0,0,0,1996,0
84.32,93.91,91.96,338.69,4,5,0,1,388,1
86.52,85.1,81.32,124.43,3,5,1,1,240,1
7.86,81.69,75.58,330.74,5,0,0,1,991,1
78.36,71.25,52.59,77.17,4,1,0,0,1970,1
47.08,99.19,76.63,363.6,0,0,0,0,490,0
12.55,74.52,91.36,133.25,4,0,0,0,1572,0
57.08,45.71,63.67,266.46,0,0,0,0,1561,0
87.77,13.22,21.99,476.14,4,2,1,0,1932,0
32.01,8.62,89.76,472.83,3,2,1,0,1514,0
59.98,91.13,78.5,86.58,0,0,1,0,1209,1
27.45,61.48,6.01,379.99,0,0,0,0,1804,0
92.49,72.64,90.88,53.03,5,5,0,1,316,1
18.22,96.63,96.55,40.95,4,0,0,0,1872,1
82.23,82.62,62.97,351.77,3,5,0,0,451,1
40.18,24.4,76.25,109.65,3,0,0,0,949,1
24.5,19.21,19.44,283.67,1,0,0,0,1632,0
44.66,61.2,14.92,163.23,0,0,0,0,340,1
44.14,79.65,61.22,126.11,4,0,0,1,1132,1
90.93,94.77,95.72,352.42,5,2,1,1,1295,1
92.87,68.71,65.39,130.91,2,0,0,0,927,0
31.87,63.54,31.38,288.62,0,1,0,0,1984,0
85.59,82.6,10.58,165.7,4,3,1,0,912,1
93.68,79.28,9.69,11.85,5,3,0,1,1329,1
12.85,64.24,7.41,353.11,0,0,0,0,1363,0
82.15,97.89,9.01,40.66,7,1,1,1,1523,1
68.59,55.97,75.61,149.4,3,0,0,0,671,0
39.95,24.8,66.23,22.25,3,3,0,0,1785,0
96.0,45.94,77.75,450.29,3,3,0,0,94,1
16.51,56.61,96.57,226.42,7,1,1,0,725,1
40.86,95.75,63.99,458.01,2,2,0,0,1192,1
55.15,62.03,42.22,442.4,0,0,0,0,1962,0
96.02,80.51,25.09,428.94,6,2,1,1,808,1
15.94,46.98,76.2,137.83,0,0,0,0,1978,0
85.53,71.24,3.82,373.58,6,1,1,0,186,0
86.57,88.28,85.91,492.48,5,2,1,1,267,1
94.78,47.48,60.53,109.44,0,0,1,0,1330,1
76.75,75.99,89.09,119.51,8,5,0,0,1111,1
3.65,85.67,84.47,299.5,0,1,0,0,1835,0
12.06,78.94,20.6,138.89,1,0,0,0,402,0
28.05,5.48,17.42,124.21,2,0,0,0,300,0
70.07,22.92,67.98,498.99,3,0,1,0,1185,1
97.79,99.14,33.22,283.39,3,3,1,1,404,1
60.57,54.67,11.31,146.38,1,0,0,0,562,0
96.56,68.66,58.41,10.59,2,1,1,0,105,1
44.67,14.58,51.27,211.16,1,0,0,0,589,1
90.1,86.35,58.46,158.99,5,3,1,1,1293,1
81.41,88.2,83.45,424.85,3,1,1,1,1584,1
88.96,74.8,44.92,70.02,3,2,1,0,659,1
49.93,16.52,30.86,402.33,1,0,0,0,886,0
23.61,59.08,91.14,60.09,1,1,0,0,212,0
92.72,32.0,80.67,196.17,4,2,0,0,922,1
86.97,87.13,86.41,40.14,7,4,0,1,1291,1
36.73,52.03,9.44,219.28,0,0,0,0,1200,0
90.23,75.13,83.41,82.16,6,2,1,1,147,1
31.77,34.18,54.45,89.62,1,1,0,0,1308,0
95.89,92.66,18.98,475.31,2,5,0,0,1401,1
3.38,9.2,36.82,286.3,2,0,0,0,568,1
81.24,85.58,41.72,339.02,2,2,1,0,247,1
47.87,55.8,25.15,166.25,0,0,0,0,1033,0
83.43,97.55,97.08,392.05,4,1,1,1,496,1
91.69,82.87,84.54,204.72,5,3,0,0,1683,1
47.18,50.79,33.8,156.84,0,0,0,0,111,0
83.3,98.88,36.56,156.5,8,2,1,1,1385,1
80.02,30.18,91.91,442.51,0,0,1,0,515,1
72.76,83.06,33.73,381.52,0,0,1,0,583,0
40.11,16.04,65.11,478.13,0,0,0,0,421,0
10.97,38.89,35.47,95.69,4,0,0,1,1243,0
94.38,4.11,40.59,58.49,3,1,0,0,801,1
71.43,55.05,22.66,52.1,0,0,1,1,1535,1
24.82,62.89,48.07,260.76,0,0,0,0,70,0
5.56,0.59,77.83,105.05,2,0,0,0,1039,0
25.65,72.14,49.49,170.25,1,0,0,0,569,0
98.4,72.52,43.63,429.6,2,4,0,1,1703,1
94.06,79.13,39.91,443.89,5,2,0,1,1734,1
86.4,83.75,29.21,252.31,4,5,1,0,1486,1
67.42,48.63,29.25,38.54,1,1,0,0,486,0
76.23,70.08,55.51,268.52,5,2,0,1,602,1
93.54,82.81,43.2,480.89,4,3,0,1,1406,1
98.68,98.06,70.86,242.09,3,4,1,1,594,1
94.27,69.68,21.57,199.79,1,0,1,0,1599,1
80.83,70.1,6.1,234.38,3,5,1,1,594,1
45.1,15.08,91.57,436.32,1,0,0,0,1135,0
43.69,83.32,51.68,478.49,2,0,0,0,1131,1
82.41,79.79,53.23,184.19,6,3,1,1,185,1
99.82,74.29,10.32,184.41,5,1,1,1,1314,1
88.36,74.13,33.95,215.74,2,4,0,1,945,0
0.71,55.18,93.7,246.99,0,0,0,0,143,0
92.29,85.75,75.97,65.24,6,1,1,0,455,1
79.21,87.07,37.76,410.02,4,5,0,1,132,1
90.9,11.34,36.86,105.27,1,1,0,1,1814,0
60.31,93.69,2.79,258.74,1,0,0,0,1953,1
88.85,88.7,40.21,237.01,8,1,1,1,878,1
52.33,20.28,5.23,380.06,0,1,0,0,317,0
38.6,26.76,18.7,343.79,0,0,0,0,1128,0
38.1,58.88,89.07,449.4,1,2,1,0,718,0
78.79,96.86,41.67,114.52,2,5,1,1,1269,1
79.15,98.11,16.93,111.71,3,3,1,1,1894,1
8.32,40.04,62.08,218.18,2,0,0,0,1080,0
99.84,73.05,49.99,105.43,6,3,1,0,670,1
67.92,34.28,54.45,193.56,0,0,0,0,518,0
39.39,31.46,90.34,138.61,0,0,0,0,1242,0
82.42,71.15,76.32,390.48,7,2,1,1,1922,1
97.73,99.63,84.81,330.57,4,4,1,0,256,1
7.54,88.53,95.16,46.09,2,1,0,0,52,0
31.6,62.47,2.85,493.67,2,0,0,0,1121,1
45.72,26.43,50.23,128.2,0,0,0,0,859,0
7.37,56.71,8.17,134.28,0,0,0,1,1842,1
96.57,98.22,5.65,11.37,2,2,0,1,930,1
45.32,36.54,77.64,353.57,0,0,0,0,588,0
94.92,75.27,57.86,293.16,5,5,1,0,249,1
30.0,52.48,21.46,47.26,2,4,0,0,1883,0
76.2,74.13,51.3,415.5,5,3,1,1,1047,1
22.91,51.21,67.46,97.83,2,0,0,0,1242,0
7.16,49.73,26.19,91.49,0,0,0,0,918,0
80.69,77.51,76.28,289.91,2,4,1,1,409,1
9.89,48.3,18.43,135.39,1,0,0,0,1304,1
66.28,15.41,39.93,93.1,0,0,0,1,700,0
82.35,84.96,32.84,302.13,5,3,0,1,1345,1
2.71,69.08,84.99,380.8,1,0,1,1,606,1
84.56,37.08,47.26,72.01,0,0,0,0,1180,0
53.63,51.38,61.04,202.09,0,0,0,0,1543,0
56.52,83.6,77.01,342.29,1,0,0,0,303,0
4.89,54.53,58.83,185.74,0,0,0,0,1537,0
48.97,22.32,20.16,276.71,0,0,0,0,1622,0
16.47,25.43,5.67,90.21,1,1,0,0,298,1
55.51,43.44,4.26,9.69,1,0,0,0,1504,0
61.29,51.79,56.38,123.52,2,0,0,0,1615,0
48.12,94.67,50.91,389.46,2,3,0,0,1602,1
17.95,1.55,59.06,333.01,1,0,0,0,128,0
3.92,91.78,11.78,443.74,0,0,0,0,999,0
27.7,53.26,42.05,269.45,0,0,0,0,1283,0
89.27,39.57,61.08,213.96,0,2,1,0,920,1
28.49,0.38,22.33,42.28,2,0,0,0,434,0
78.72,88.75,79.81,435.72,5,3,0,1,695,1
19.96,45.37,24.63,472.86,1,0,0,0,380,0
94.68,76.33,77.27,365.76,7,3,1,1,1109,1
78.45,76.54,97.42,5.97,3,5,0,0,1404,1
68.44,86.19,23.81,355.83,1,1,0,0,649,0
39.0,22.51,68.44,411.72,0,0,0,0,1660,1
12.22,17.27,23.59,454.78,5,0,0,1,645,1
77.07,72.59,10.5,220.27,7,5,1,1,1855,1
7.63,54.18,29.5,229.77,1,0,0,0,267,0
77.44,75.08,39.73,210.04,6,1,1,1,1990,1
56.08,19.14,65.48,452.63,0,1,0,0,309,1
81.57,76.08,27.02,484.57,4,5,1,1,1297,1
88.55,74.01,77.32,407.27,0,2,1,0,477,1
25.59,0.89,64.04,277.0,0,0,0,0,1186,0
42.64,27.51,31.05,105.49,0,0,0,0,1543,0
39.97,41.04,75.58,269.15,0,0,0,0,1553,0
93.2,86.54,30.93,17.55,3,2,1,0,374,1
91.62,13.74,39.61,119.68,0,0,0,1,1250,1
89.14,20.58,33.03,234.24,6,1,1,0,768,1
31.22,49.98,20.78,257.77,2,0,0,0,1324,0
83.91,79.76,34.29,141.55,4,2,1,1,1228,1
80.09,74.76,89.9,344.98,6,5,1,1,1051,1
78.39,23.12,49.74,88.97,1,0,0,0,389,0
6.94,56.27,64.82,228.45,0,0,0,0,116,0
90.25,75.77,53.31,273.59,3,3,0,1,542,1
42.24,4.25,27.45,152.44,1,1,0,0,582,0
45.09,25.78,84.19,401.41,0,0,1,0,413,0
99.27,85.52,92.42,123.69,6,2,1,1,1140,1
89.99,86.1,17.76,434.94,4,1,1,1,1422,1
52.65,10.21,57.02,27.55,0,0,0,0,832,0
19.18,44.6,77.12,299.11,0,1,0,0,767,0
51.55,15.83,0.29,30.67,0,2,0,1,752,1
44.03,15.89,9.4,354.53,2,0,0,0,40,0
37.66,25.01,66.43,218.61,0,0,0,0,1221,1
60.89,30.33,42.78,110.84,0,4,0,0,1514,0
14.63,53.82,80.92,55.42,0,0,0,0,1679,0
71.52,22.56,54.42,489.98,0,4,0,1,1984,1
58.77,42.44,72.8,78.83,1,0,0,0,1282,0
59.59,55.19,1.62,256.35,1,0,0,0,1955,0
11.4,17.72,42.55,380.52,0,0,0,0,551,0
45.63,78.34,44.98,109.63,0,0,0,0,591,0
40.51,0.71,38.55,64.93,0,0,0,0,1068,0
24.86,51.84,72.23,462.22,0,4,1,0,729,0
30.37,64.83,72.67,15.82,0,0,0,0,340,0
12.05,89.46,41.07,363.81,0,0,1,0,1483,0
9.41,13.31,87.95,315.81,0,0,0,0,1141,0
77.96,71.11,15.2,435.01,5,4,1,1,525,1
93.16,31.16,70.61,262.77,0,0,0,0,262,1
43.78,43.99,17.01,32.32,0,0,0,0,272,0
96.38,43.38,12.42,485.8,1,2,1,1,932,1
43.73,77.31,65.37,72.75,4,0,0,0,1402,0
98.41,77.67,69.83,195.15,8,2,1,1,281,1
93.08,84.67,7.93,469.56,4,5,0,0,169,1
28.78,6.84,92.2,24.76,0,0,0,0,1185,1
93.34,73.89,16.05,159.68,8,5,1,0,286,1
68.31,71.58,31.37,366.19,1,0,0,0,556,0
84.57,7.45,66.29,85.45,0,0,0,0,664,0
65.84,35.34,62.76,239.51,1,2,0,0,1257,0
66.93,69.5,4.07,32.09,0,1,0,0,591,0
62.7,60.2,42.04,227.29,1,0,0,0,189,0
36.0,75.73,83.87,116.01,1,0,1,1,1552,0
9.45,34.67,97.3,206.65,1,0,0,1,1733,1
88.72,85.37,67.44,486.9,2,3,1,1,1807,1
2.29,40.72,3.85,410.28,0,0,0,0,10,0
33.28,40.02,4.56,14.82,0,0,0,0,1425,0
11.68,63.75,18.56,135.21,0,0,1,0,1052,0
84.17,75.65,3.0,450.16,5,3,1,1,617,1
97.35,60.37,63.65,323.83,1,0,1,0,1952,1
48.96,7.92,8.32,311.76,0,0,0,0,719,0
53.41,27.84,37.75,136.85,0,4,1,0,1368,0
81.61,83.11,73.29,309.9,0,0,0,0,614,0
21.65,36.59,70.47,429.21,3,0,0,0,648,1
13.37,19.4,94.39,347.2,0,0,0,0,1778,0
90.84,82.3,42.47,46.56,0,1,0,0,1577,0
23.21,80.16,92.12,459.37,0,1,0,1,1044,1
15.48,30.09,76.24,238.91,0,0,0,1,581,0
63.74,80.13,43.01,419.78,1,3,1,0,1734,1
26.92,72.17,28.39,350.16,1,0,1,0,1437,0
97.46,91.11,45.9,290.8,3,2,0,0,1009,1
91.27,96.34,36.4,365.95,5,2,0,1,1304,1
6.74,57.56,87.28,315.26,0,0,0,0,708,1
71.15,66.35,36.44,273.68,1,0,0,0,138,0
91.37,73.93,76.73,26.21,4,5,0,1,993,1
38.71,47.03,82.32,425.92,0,1,1,1,1213,0
59.58,30.04,3.41,419.02,2,0,0,0,836,0
96.82,96.28,6.76,117.6,3,2,0,0,712,1
27.79,34.34,90.42,53.7,0,0,1,0,542,0
26.12,57.7,99.09,39.1,4,0,0,0,1877,0
75.21,92.38,17.67,392.69,5,1,1,1,1711,1
78.01,79.2,29.35,213.5,5,2,1,1,1701,1
32.62,32.84,47.55,492.38,2,0,0,0,349,1
81.52,92.57,4.33,245.74,7,3,1,1,548,1
93.23,95.13,54.61,304.98,5,2,1,1,461,1
1.98,12.29,22.86,280.19,1,0,1,0,1853,0
28.51,38.98,44.67,147.6,0,0,0,0,450,0
79.45,76.84,3.21,6.63,4,3,1,0,1214,1
20.74,20.09,50.1,488.47,2,0,0,0,1027,0
95.78,91.37,71.18,99.72,4,3,1,0,1779,1
49.75,75.06,55.39,302.82,1,1,0,0,1431,0
62.82,79.92,29.29,103.04,0,1,0,0,1167,0
89.17,78.13,85.8,48.59,8,3,0,1,1818,1
61.36,56.2,81.88,9.31,1,0,0,0,562,0
84.61,77.32,76.86,456.57,6,3,0,0,1425,1
63.16,47.13,89.23,484.56,0,0,0,1,1412,0
12.74,36.9,10.13,369.65,0,0,0,0,296,0
83.51,88.24,30.51,197.68,4,3,1,1,1443,1
13.01,82.25,88.88,466.31,0,0,1,1,1344,1
97.14,90.65,13.91,139.55,3,4,1,0,1315,1
45.65,14.05,82.22,263.33,1,0,0,0,1808,1
0.74,87.54,3.85,152.09,0,0,0,0,1733,0
9.36,1.08,59.23,338.66,2,0,0,0,196,0
10.12,42.13,5.92,15.99,0,0,0,0,1556,0
12.11,52.38,61.9,413.96,0,0,0,0,1342,0
31.67,56.08,91.52,377.3,0,1,0,1,1809,1
87.08,77.03,95.41,173.6,1,1,0,0,1929,0
45.88,50.38,98.08,28.64,2,1,0,0,1127,1
10.26,56.98,32.12,198.21,0,1,1,0,597,0
43.11,37.22,25.02,144.47,0,1,0,0,1677,0
47.72,51.06,11.86,363.62,0,0,0,0,754,0
13.02,68.34,10.53,203.11,2,3,1,0,84,1
75.51,88.77,92.72,49.98,5,2,1,1,1638,1
69.51,40.85,13.67,69.12,0,0,0,0,1805,0
85.74,81.65,57.56,199.53,3,2,1,1,440,1
97.58,70.73,61.71,382.17,7,2,0,0,1967,1
89.41,77.03,15.13,152.39,5,3,1,0,628,1
95.03,88.46,22.84,333.41,4,5,1,1,395,1
78.31,88.52,36.5,361.46,4,3,0,1,1371,1
80.37,74.52,2.51,126.52,3,4,0,1,719,1
99.34,82.2,3.57,158.45,3,3,1,1,1127,1
95.99,85.34,11.56,305.82,8,2,1,0,425,1
60.4,29.04,39.63,474.88,0,5,0,0,1680,1
73.53,2.15,24.0,376.27,0,0,0,1,1216,0
44.2,62.36,42.06,351.82,0,0,0,0,804,0
81.68,96.42,36.97,459.69,3,5,1,0,1643,1
77.32,68.7,53.21,348.89,4,5,1,0,1084,1
82.17,82.78,5.77,437.4,2,3,1,0,1888,1
66.37,94.55,46.23,204.45,2,0,0,0,289,0
78.01,71.86,98.73,240.13,5,4,0,1,1396,1
2.89,78.54,59.55,202.29,1,0,1,0,377,0
23.14,36.29,62.31,375.33,1,0,0,0,248,0
90.09,84.37,2.55,180.58,6,1,1,1,1447,1
46.66,3.91,16.42,86.72,0,0,0,0,376,0
31.55,88.28,29.58,318.22,5,1,1,0,1385,0
28.55,73.68,8.37,315.96,0,0,0,0,870,0
18.83,7.3,14.81,182.68,1,0,0,0,963,0
80.48,75.58,56.89,257.02,4,1,1,0,1407,0
23.06,53.92,12.46,183.54,6,0,0,0,1783,0
16.03,91.53,10.92,109.48,0,0,1,0,90,1
85.19,83.85,80.7,280.99,5,4,0,1,1347,1
86.62,74.3,50.21,373.44,2,5,1,1,1293,1
91.58,91.79,77.31,306.95,5,2,1,1,1325,1
93.0,24.77,6.54,258.63,2,0,1,0,366,1
47.06,91.05,18.98,205.25,1,0,1,1,1015,1
29.66,53.43,60.78,440.08,1,1,0,0,384,1
4.05,37.27,31.09,439.06,0,0,0,1,1320,1
44.75,28.67,14.75,259.62,0,1,0,0,767,0
27.21,95.81,66.54,210.93,0,0,1,1,364,1
83.45,93.8,53.91,438.38,7,1,0,0,1332,1
34.15,36.69,13.89,433.33,0,0,0,0,663,0
40.23,15.43,6.16,464.76,1,0,0,0,1828,0
40.74,93.38,38.57,495.35,3,1,0,0,358,1
23.88,93.02,39.83,329.51,0,2,0,0,1708,1
78.09,86.1,45.38,283.34,5,2,1,1,950,1
58.88,49.82,29.93,468.26,2,1,1,1,168,1
92.36,94.69,57.77,187.75,3,3,1,1,1069,1
77.27,85.18,85.86,220.86,2,3,1,1,1219,1
91.49,58.92,7.86,66.76,1,2,1,0,336,1
79.68,77.82,11.94,207.25,4,1,0,1,385,1
78.79,57.4,68.93,298.83,2,0,0,0,370,1
99.64,93.18,33.55,291.91,4,0,0,1,1435,1
33.93,34.53,78.59,173.66,0,0,0,1,1609,0
52.75,17.71,26.79,412.51,0,1,0,0,533,0
27.88,86.63,35.41,178.27,2,0,0,0,17,0
45.15,55.16,81.61,400.03,1,0,1,0,1530,0
46.54,56.94,49.23,103.09,4,0,1,0,166,0
82.87,84.48,30.51,115.51,1,0,0,0,527,0
83.27,80.67,76.55,78.24,5,2,1,0,526,1
46.68,0.98,39.78,152.86,0,0,0,0,1219,0
2.88,26.99,34.26,118.01,1,0,0,0,92,0
60.35,3.82,5.01,138.35,0,0,0,0,1187,1
99.9,90.99,94.38,61.5,5,4,0,0,1222,1
57.32,46.59,94.76,165.31,0,0,0,0,765,1
59.4,38.85,34.17,389.83,0,1,0,0,1042,0
74.22,93.5,44.86,340.09,7,0,0,1,1368,1
47.31,16.68,64.11,450.66,0,0,0,1,1248,1
89.51,78.73,20.22,396.98,4,3,1,0,62,1
50.34,70.7,45.59,267.71,0,1,0,1,119,0
23.66,86.2,63.46,53.01,0,0,0,0,680,1
53.91,9.76,36.45,283.3,0,0,0,0,53,0
63.28,69.38,14.02,3.76,2,5,0,1,1827,1
16.7,28.82,52.73,195.57,0,0,0,0,727,0
11.35,34.64,67.59,427.23,0,0,0,0,447,1
93.51,80.82,29.68,225.44,5,3,1,1,1819,1
87.94,96.37,73.07,231.89,7,1,0,1,1999,1
2.62,82.14,50.74,392.75,0,0,0,0,1814,0
41.2,3.97,82.97,209.29,0,0,0,0,558,0
0.71,45.32,68.55,72.51,3,3,0,0,93,0
36.34,31.14,94.85,240.94,0,0,1,0,1004,1
95.29,75.69,72.37,486.73,5,1,1,1,1718,1
68.58,97.75,72.21,26.91,0,2,0,0,1467,0
26.04,4.09,15.21,334.5,0,0,0,0,1238,0
91.79,21.39,46.07,383.25,1,2,1,0,138,1
79.89,79.17,73.09,426.91,0,0,0,1,648,0
77.65,82.09,64.65,78.67,5,3,1,1,1458,1
46.77,95.2,91.55,478.16,1,0,0,0,768,1
92.79,70.01,8.23,336.06,6,3,1,1,1225,1
46.08,57.45,34.76,287.66,1,0,0,0,873,0
79.42,79.14,82.11,367.33,8,2,1,1,734,1
87.69,83.34,3.16,499.44,7,5,0,0,157,1
32.8,39.6,97.75,138.89,0,0,0,0,434,0
24.02,63.95,31.94,31.78,0,0,0,0,967,0
25.64,10.74,30.54,449.89,0,0,0,0,196,0
97.14,84.68,2.91,179.29,8,3,1,1,222,1
95.03,89.22,84.5,273.0,4,2,1,1,1980,1
79.01,71.79,41.72,9.02,0,2,0,0,1632,0
8.9,41.06,30.88,191.73,0,0,0,0,645,0
97.78,85.82,47.54,100.59,7,5,1,1,1524,1
1.51,34.93,43.11,241.2,1,0,0,1,23,0
51.62,89.61,83.42,304.85,1,0,0,0,573,0
4.0,7.62,80.73,159.39,2,0,0,1,1726,1
66.46,30.36,24.91,443.62,0,1,0,1,1032,0
92.98,11.94,38.93,215.5,2,2,0,1,266,1
64.2,55.65,67.84,304.53,8,0,0,0,825,0
98.88,72.24,88.53,315.97,4,3,1,1,1718,1
87.8,95.05,40.77,175.53,5,3,1,1,943,1
38.55,59.44,61.46,354.29,0,0,1,0,1268,0
89.48,98.76,40.74,187.33,5,2,1,1,433,1
63.17,34.43,7.76,356.81,6,1,0,0,1925,1
17.3,67.74,14.56,42.37,4,0,1,1,1397,1
95.99,75.81,53.99,426.7,7,1,1,1,647,1
43.51,89.49,91.24,274.48,6,0,0,0,1808,0
88.42,73.62,75.52,418.38,1,0,0,0,1759,0
92.01,35.38,24.83,362.45,0,0,0,0,12,1
75.2,91.47,0.5,106.16,3,0,0,0,421,0
13.79,64.3,68.15,472.57,0,1,0,0,1228,0
38.85,72.84,26.77,145.03,7,0,0,0,1384,0
92.15,77.65,47.45,44.42,5,1,1,0,5,1
86.85,94.66,58.09,147.51,6,2,1,0,1376,1
19.48,14.0,71.93,18.04,1,1,0,0,674,0
27.3,34.28,64.19,156.41,0,0,0,0,365,0
8.26,44.11,0.56,406.68,0,0,0,0,1955,0
43.04,54.2,62.99,308.11,0,5,0,0,1239,0
83.63,76.38,36.89,415.04,2,1,1,1,105,1
58.73,23.97,88.7,93.32,0,0,1,1,1967,0
86.9,89.09,69.53,14.04,5,5,0,1,596,1
73.01,59.91,60.6,146.65,0,2,1,0,867,1
34.95,98.6,48.61,373.02,2,1,1,1,1659,1
72.89,95.35,69.25,62.98,1,0,0,0,337,1
70.91,60.32,51.86,88.14,4,0,0,0,1343,1
87.32,90.87,95.68,325.02,4,3,0,1,1855,1
60.75,55.34,57.69,399.28,0,0,0,0,637,0
12.33,1.04,5.95,185.42,0,3,0,0,65,0
36.83,78.93,11.84,223.2,1,0,0,0,558,0
13.06,19.71,36.87,117.51,2,0,0,0,348,0
34.32,73.13,44.3,390.45,1,0,0,0,612,0
12.19,42.94,82.69,80.85,0,0,0,0,858,0
13.55,73.97,47.99,470.03,3,5,0,0,495,0
95.53,37.34,7.16,361.53,4,1,1,0,1108,1
44.59,69.2,22.49,434.24,2,0,0,0,1180,0
78.33,87.67,7.88,158.78,8,2,1,1,1976,1
90.49,93.36,78.32,436.47,5,5,1,1,1591,1
76.38,91.6,39.83,439.65,5,5,1,1,1512,1
34.33,8.02,2.89,382.12,0,1,0,1,556,1
75.26,8.95,33.38,267.6,0,1,1,0,853,1
7.24,3.44,99.12,49.58,1,0,0,1,1845,0
94.92,74.99,52.31,215.15,4,3,1,0,402,1
4.09,58.06,26.98,153.14,1,0,0,1,1395,0
11.15,3.97,49.71,341.85,3,0,0,1,1354,0
87.93,79.78,7.4,459.46,2,2,0,1,1509,0
50.63,49.83,70.99,299.28,0,0,0,0,516,0
59.37,33.75,16.4,274.21,0,0,0,0,1902,0
27.67,59.86,57.21,405.99,2,0,0,0,1684,0
80.07,64.88,11.71,341.79,0,0,0,1,1975,0
65.68,24.8,73.1,244.13,4,0,0,0,1061,0
38.73,26.57,98.19,323.44,0,1,0,0,837,0
76.86,89.5,6.17,227.11,2,1,1,0,1556,1
89.45,92.42,68.5,496.61,8,4,1,0,1457,1
77.86,85.47,67.12,117.83,2,4,1,1,856,1
96.76,97.85,2.62,301.36,6,2,0,1,671,1
90.86,71.81,93.83,443.3,4,5,0,0,1075,1
19.22,92.69,22.28,207.57,1,0,0,0,470,1
55.41,48.05,12.77,251.39,0,0,0,0,1472,0
16.17,39.55,5.13,291.22,0,0,0,0,1672,0
97.72,90.72,26.82,188.41,5,4,0,0,1402,1
99.62,61.26,70.52,22.72,2,0,0,1,1164,1
83.35,97.96,65.95,227.48,5,4,1,0,175,1
26.33,73.5,74.23,395.51,2,0,0,0,398,0
95.85,72.9,54.94,334.89,5,4,1,1,975,1
80.05,94.33,30.7,86.35,6,1,1,0,354,1
35.3,30.69,69.22,146.27,0,0,0,0,1405,0
38.34,10.63,70.67,322.7,1,0,0,0,109,1
66.45,96.28,27.46,5.53,1,1,0,0,1359,1
52.6,80.35,68.06,373.28,3,2,0,0,1979,1
53.55,19.83,88.11,199.62,0,1,0,0,675,1
57.96,61.14,64.44,393.98,0,0,0,0,211,0
1.86,5.93,95.56,499.38,0,0,0,0,447,0
61.34,38.09,88.4,129.67,0,0,0,0,471,0
74.95,90.83,41.34,316.8,0,3,0,0,345,1
69.38,34.72,44.88,105.03,0,0,0,0,767,0
32.83,57.77,68.77,411.08,1,0,0,0,1641,0
35.64,84.09,21.8,54.01,0,0,1,0,494,1
18.99,53.0,55.05,167.16,0,1,0,0,688,0
79.77,84.24,96.75,415.35,8,4,0,1,1451,1
78.17,92.86,53.76,63.88,3,0,0,0,985,1
93.43,70.82,56.37,31.65,5,1,0,1,1657,1
20.27,10.06,82.16,265.3,0,1,0,0,741,0
56.84,54.87,54.19,91.79,4,2,0,1,1898,1
79.75,65.97,95.66,174.14,1,1,0,0,955,1
87.51,91.86,71.69,97.5,2,2,0,0,523,1
40.4,76.3,16.69,358.53,0,0,0,0,566,0
98.2,21.26,10.08,338.79,3,1,1,1,1967,1
91.67,81.93,8.74,256.38,6,3,1,0,1861,1
24.51,89.98,13.77,383.4,0,1,0,0,149,0
20.33,78.07,92.11,323.18,0,0,0,0,501,0
1.76,9.67,53.93,273.55,1,0,0,0,727,0
40.52,95.72,10.48,371.1,0,2,0,1,391,0
34.14,0.15,90.13,75.08,0,0,0,0,105,0
29.78,47.88,21.6,227.59,0,0,0,0,588,0
89.26,79.71,22.31,85.48,1,2,1,0,625,1
32.91,11.3,70.04,397.6,0,3,0,0,629,0
41.51,56.67,9.67,11.14,1,1,0,0,1743,0
25.03,27.34,27.36,230.67,2,0,0,0,1018,0
13.02,22.0,82.49,265.6,1,0,0,0,1823,0
89.13,76.52,82.62,62.81,5,2,0,1,1115,1
90.25,94.35,23.52,39.45,3,3,0,0,1722,1
79.88,82.93,18.69,42.51,7,3,1,0,1805,1
35.63,58.71,74.71,407.62,0,0,0,0,620,0
80.86,74.26,17.75,413.13,7,1,0,1,1664,1
77.02,93.24,64.25,377.55,4,2,1,1,1392,1
78.75,38.56,79.48,193.92,2,0,0,1,699,1
88.8,72.37,68.36,35.93,7,3,0,1,1974,1
58.3,2.01,88.5,380.38,0,0,0,0,1813,0
74.16,51.59,72.54,130.35,0,2,0,0,1639,1
50.18,19.16,50.49,478.96,0,0,0,0,833,0
19.9,53.6,71.89,430.14,0,1,0,0,417,0
35.47,50.38,68.68,63.17,1,1,0,0,570,0
59.39,10.35,87.38,328.94,0,0,0,0,1576,0
42.45,17.47,35.55,96.38,0,1,0,0,148,0
23.8,37.47,42.48,173.94,4,0,0,0,767,0
90.05,59.3,1.49,373.68,0,3,1,1,598,1
